PathId,OrderNumber,FromNode,ToNode,Length,AB_Wh,BA_Wh
1300,16,45,85,5780,5780,5780
1300,17,85,84,13617,13617,13617
1300,18,84,142,24630,24630,24630
1300,19,142,155,18718,18718,18718
1300,20,155,154,7768,7768,7768
1300,21,154,160,48527,48527,48527
1300,22,160,116,38887,38887,38887
1300,23,116,163,1610,1610,1610
1300,24,163,162,5196,5196,5196
1300,25,162,174,26069,26069,26069
1300,26,174,172,6041,6041,6041
1300,27,172,181,19792,19792,19792
1300,28,181,198,5013,5013,5013
1300,29,198,182,4315,4315,4315
1300,30,182,187,2034,2034,2034
1300,31,187,192,10053,10053,10053
1300,32,192,193,4157,4157,4157
1300,33,193,194,2731,2731,2731
1300,34,194,199,135,135,135
1300,35,199,201,7367,7367,7367
1300,36,201,151,13001,13001,13001
1300,37,151,210,75436,75436,75436
1300,38,210,211,3345,3345,3345
1300,39,211,27,53007,53007,53007
1300,40,27,77,2891,2891,2891
1300,41,77,222,15268,15268,15268
1300,42,222,221,2113,2113,2113
1300,43,221,228,20155,20155,20155
1300,44,228,238,39261,39261,39261
1301,1,69,8,13539,13539,13539
1301,2,8,68,26740,26740,26740
1301,3,68,297,44918,44918,44918
1301,4,297,283,44457,44457,44457
1301,5,283,285,44562,44562,44562
1301,6,285,286,56008,56008,56008
1301,7,286,6,2710,2710,2710
1301,8,6,290,25999,25999,25999
1301,9,290,293,26792,26792,26792
1301,10,293,1,26538,26538,26538
1301,11,1,70,26012,26012,26012
1301,12,70,298,16558,16558,16558
1301,13,298,71,50351,50351,50351
1301,14,71,41,21602,21602,21602
1301,15,41,45,13550,13550,13550
1301,16,45,85,5780,5780,5780
1301,17,85,84,13617,13617,13617
1301,18,84,142,24630,24630,24630
1301,19,142,155,18718,18718,18718
1301,20,155,154,7768,7768,7768
1301,21,154,160,48527,48527,48527
1301,22,160,116,38887,38887,38887
1301,23,116,163,1610,1610,1610
1301,24,163,113,41907,41907,41907
1301,25,113,92,25224,25224,25224
1301,26,92,106,19559,19559,19559
1301,27,106,109,20005,20005,20005
1301,28,109,206,7138,7138,7138
1301,29,206,205,1135,1135,1135
1301,30,205,213,44562,44562,44562
1301,31,213,214,11964,11964,11964
1301,32,214,216,72,72,72
1301,33,216,215,5791,5791,5791
1301,34,215,81,19188,19188,19188
1301,35,81,50,66450,66450,66450
1301,36,50,240,37427,37427,37427
1302,1,69,8,13539,13539,13539
1302,2,8,68,26740,26740,26740
1302,3,68,297,44918,44918,44918
1302,4,297,283,44457,44457,44457
1302,5,283,285,44562,44562,44562
1302,6,285,286,56008,56008,56008
1302,7,286,6,2710,2710,2710
1302,8,6,290,25999,25999,25999
1302,9,290,293,26792,26792,26792
1302,10,293,1,26538,26538,26538
1302,11,1,70,26012,26012,26012
1302,12,70,298,16558,16558,16558
1302,13,298,71,50351,50351,50351
1302,14,71,41,21602,21602,21602
1302,15,41,45,13550,13550,13550
1302,16,45,85,5780,5780,5780
1302,17,85,84,13617,13617,13617
1302,18,84,142,24630,24630,24630
1302,19,142,155,18718,18718,18718
1302,20,155,154,7768,7768,7768
1302,21,154,160,48527,48527,48527
1302,22,160,116,38887,38887,38887
1302,23,116,163,1610,1610,1610
1302,24,163,162,5196,5196,5196
1302,25,162,174,26069,26069,26069
1302,26,174,172,6041,6041,6041
1302,27,172,181,19792,19792,19792
1302,28,181,198,5013,5013,5013
1302,29,198,182,4315,4315,4315
1302,30,182,187,2034,2034,2034
1302,31,187,192,10053,10053,10053
1302,32,192,193,4157,4157,4157
1302,33,193,194,2731,2731,2731
1302,34,194,199,135,135,135
1302,35,199,201,7367,7367,7367
1302,36,201,151,13001,13001,13001
1302,37,151,210,75436,75436,75436
1302,38,210,212,4151,4151,4151
1302,39,212,219,64249,64249,64249
1302,40,219,218,1985,1985,1985
1302,41,218,223,27895,27895,27895
1302,42,223,226,4622,4622,4622
1302,43,226,225,2732,2732,2732
1302,44,225,232,34318,34318,34318
1302,45,232,236,7671,7671,7671
1302,46,236,241,11675,11675,11675
1303,1,69,8,13539,13539,13539
1303,2,8,68,26740,26740,26740
1303,3,68,297,44918,44918,44918
1303,4,297,283,44457,44457,44457
1303,5,283,285,44562,44562,44562
1303,6,285,286,56008,56008,56008
1303,7,286,6,2710,2710,2710
1303,8,6,290,25999,25999,25999
1303,9,290,293,26792,26792,26792
1303,10,293,1,26538,26538,26538
1303,11,1,70,26012,26012,26012
1303,12,70,298,16558,16558,16558
1303,13,298,71,50351,50351,50351
1303,14,71,41,21602,21602,21602
1303,15,41,45,13550,13550,13550
1303,16,45,85,5780,5780,5780
1303,17,85,84,13617,13617,13617
1303,18,84,142,24630,24630,24630
1303,19,142,155,18718,18718,18718
1303,20,155,154,7768,7768,7768
1303,21,154,160,48527,48527,48527
1303,22,160,116,38887,38887,38887
1303,23,116,163,1610,1610,1610
1303,24,163,162,5196,5196,5196
1303,25,162,174,26069,26069,26069
1303,26,174,172,6041,6041,6041
1303,27,172,181,19792,19792,19792
1303,28,181,198,5013,5013,5013
1303,29,198,182,4315,4315,4315
1303,30,182,187,2034,2034,2034
1303,31,187,192,10053,10053,10053
1303,32,192,193,4157,4157,4157
1303,33,193,194,2731,2731,2731
1303,34,194,199,135,135,135
1303,35,199,201,7367,7367,7367
1303,36,201,151,13001,13001,13001
1303,37,151,210,75436,75436,75436
1303,38,210,212,4151,4151,4151
1303,39,212,219,64249,64249,64249
1303,40,219,218,1985,1985,1985
1303,41,218,223,27895,27895,27895
1303,42,223,226,4622,4622,4622
1303,43,226,225,2732,2732,2732
1303,44,225,232,34318,34318,34318
1303,45,232,236,7671,7671,7671
1303,46,236,241,11675,11675,11675
1303,47,241,242,24107,24107,24107
1304,1,69,8,13539,13539,13539
1304,2,8,68,26740,26740,26740
1304,3,68,297,44918,44918,44918
1304,4,297,283,44457,44457,44457
1304,5,283,285,44562,44562,44562
1304,6,285,286,56008,56008,56008
1304,7,286,6,2710,2710,2710
1304,8,6,290,25999,25999,25999
1304,9,290,293,26792,26792,26792
1304,10,293,1,26538,26538,26538
1304,11,1,70,26012,26012,26012
1304,12,70,298,16558,16558,16558
1304,13,298,71,50351,50351,50351
1304,14,71,41,21602,21602,21602
1304,15,41,45,13550,13550,13550
1304,16,45,85,5780,5780,5780
1304,17,85,84,13617,13617,13617
1304,18,84,142,24630,24630,24630
1304,19,142,155,18718,18718,18718
1304,20,155,154,7768,7768,7768
1304,21,154,160,48527,48527,48527
1304,22,160,116,38887,38887,38887
1304,23,116,163,1610,1610,1610
1304,24,163,162,5196,5196,5196
1304,25,162,174,26069,26069,26069
1304,26,174,172,6041,6041,6041
1304,27,172,181,19792,19792,19792
1304,28,181,198,5013,5013,5013
1304,29,198,182,4315,4315,4315
1304,30,182,187,2034,2034,2034
1304,31,187,192,10053,10053,10053
1304,32,192,193,4157,4157,4157
1304,33,193,194,2731,2731,2731
1304,34,194,199,135,135,135
1304,35,199,201,7367,7367,7367
1304,36,201,151,13001,13001,13001
1304,37,151,210,75436,75436,75436
1304,38,210,212,4151,4151,4151
1304,39,212,219,64249,64249,64249
1304,40,219,218,1985,1985,1985
1304,41,218,223,27895,27895,27895
1304,42,223,226,4622,4622,4622
1304,43,226,225,2732,2732,2732
1304,44,225,232,34318,34318,34318
1304,45,232,236,7671,7671,7671
1304,46,236,241,11675,11675,11675
1304,47,241,242,24107,24107,24107
1304,48,242,245,18680,18680,18680
1304,49,245,248,8482,8482,8482
1305,1,69,8,13539,13539,13539
1305,2,8,68,26740,26740,26740
1305,3,68,297,44918,44918,44918
1305,4,297,283,44457,44457,44457
1305,5,283,285,44562,44562,44562
1305,6,285,286,56008,56008,56008
1305,7,286,6,2710,2710,2710
1305,8,6,290,25999,25999,25999
1305,9,290,293,26792,26792,26792
1305,10,293,1,26538,26538,26538
1305,11,1,70,26012,26012,26012
1305,12,70,298,16558,16558,16558
1305,13,298,71,50351,50351,50351
1305,14,71,41,21602,21602,21602
1305,15,41,45,13550,13550,13550
1305,16,45,85,5780,5780,5780
1305,17,85,84,13617,13617,13617
1305,18,84,142,24630,24630,24630
1305,19,142,155,18718,18718,18718
1305,20,155,154,7768,7768,7768
1305,21,154,160,48527,48527,48527
1305,22,160,116,38887,38887,38887
1305,23,116,163,1610,1610,1610
1305,24,163,113,41907,41907,41907
1305,25,113,92,25224,25224,25224
1305,26,92,106,19559,19559,19559
1305,27,106,109,20005,20005,20005
1305,28,109,206,7138,7138,7138
1305,29,206,205,1135,1135,1135
1305,30,205,213,44562,44562,44562
1305,31,213,214,11964,11964,11964
1305,32,214,216,72,72,72
1305,33,216,215,5791,5791,5791
1305,34,215,81,19188,19188,19188
1305,35,81,50,66450,66450,66450
1305,36,50,240,37427,37427,37427
1305,37,240,239,5509,5509,5509
1305,38,239,250,56480,56480,56480
1306,1,69,8,13539,13539,13539
1306,2,8,68,26740,26740,26740
1306,3,68,297,44918,44918,44918
1306,4,297,283,44457,44457,44457
1306,5,283,285,44562,44562,44562
1306,6,285,286,56008,56008,56008
1306,7,286,6,2710,2710,2710
1306,8,6,290,25999,25999,25999
1306,9,290,293,26792,26792,26792
1306,10,293,1,26538,26538,26538
1306,11,1,70,26012,26012,26012
1306,12,70,298,16558,16558,16558
1306,13,298,71,50351,50351,50351
1306,14,71,41,21602,21602,21602
1306,15,41,45,13550,13550,13550
1306,16,45,85,5780,5780,5780
1306,17,85,84,13617,13617,13617
1306,18,84,142,24630,24630,24630
1306,19,142,155,18718,18718,18718
1306,20,155,154,7768,7768,7768
1306,21,154,160,48527,48527,48527
1306,22,160,116,38887,38887,38887
1306,23,116,163,1610,1610,1610
1306,24,163,162,5196,5196,5196
1306,25,162,174,26069,26069,26069
1306,26,174,172,6041,6041,6041
1306,27,172,181,19792,19792,19792
1306,28,181,198,5013,5013,5013
1306,29,198,182,4315,4315,4315
1306,30,182,187,2034,2034,2034
1306,31,187,192,10053,10053,10053
1306,32,192,193,4157,4157,4157
1306,33,193,194,2731,2731,2731
1306,34,194,199,135,135,135
1306,35,199,201,7367,7367,7367
1306,36,201,151,13001,13001,13001
1306,37,151,210,75436,75436,75436
1306,38,210,212,4151,4151,4151
1306,39,212,219,64249,64249,64249
1306,40,219,218,1985,1985,1985
1306,41,218,223,27895,27895,27895
1306,42,223,226,4622,4622,4622
1306,43,226,225,2732,2732,2732
1306,44,225,232,34318,34318,34318
1306,45,232,236,7671,7671,7671
1306,46,236,241,11675,11675,11675
1306,47,241,242,24107,24107,24107
1306,48,242,245,18680,18680,18680
1306,49,245,248,8482,8482,8482
1306,50,248,251,5304,5304,5304
1306,51,251,256,6094,6094,6094
1307,1,69,8,13539,13539,13539
1307,2,8,68,26740,26740,26740
1307,3,68,297,44918,44918,44918
1307,4,297,283,44457,44457,44457
1307,5,283,285,44562,44562,44562
1307,6,285,286,56008,56008,56008
1307,7,286,6,2710,2710,2710
1307,8,6,290,25999,25999,25999
1307,9,290,293,26792,26792,26792
1307,10,293,1,26538,26538,26538
1307,11,1,70,26012,26012,26012
1307,12,70,298,16558,16558,16558
1307,13,298,71,50351,50351,50351
1307,14,71,41,21602,21602,21602
1307,15,41,45,13550,13550,13550
1307,16,45,85,5780,5780,5780
1307,17,85,84,13617,13617,13617
1307,18,84,142,24630,24630,24630
1307,19,142,155,18718,18718,18718
1307,20,155,154,7768,7768,7768
1307,21,154,160,48527,48527,48527
1307,22,160,116,38887,38887,38887
1307,23,116,163,1610,1610,1610
1307,24,163,162,5196,5196,5196
1307,25,162,174,26069,26069,26069
1307,26,174,172,6041,6041,6041
1307,27,172,181,19792,19792,19792
1307,28,181,198,5013,5013,5013
1307,29,198,182,4315,4315,4315
1307,30,182,187,2034,2034,2034
1307,31,187,192,10053,10053,10053
1307,32,192,193,4157,4157,4157
1307,33,193,194,2731,2731,2731
1307,34,194,199,135,135,135
1307,35,199,201,7367,7367,7367
1307,36,201,151,13001,13001,13001
1307,37,151,210,75436,75436,75436
1307,38,210,212,4151,4151,4151
1307,39,212,219,64249,64249,64249
1307,40,219,218,1985,1985,1985
1307,41,218,223,27895,27895,27895
1307,42,223,226,4622,4622,4622
1307,43,226,225,2732,2732,2732
1307,44,225,232,34318,34318,34318
1307,45,232,236,7671,7671,7671
1307,46,236,241,11675,11675,11675
1307,47,241,242,24107,24107,24107
1307,48,242,245,18680,18680,18680
1307,49,245,248,8482,8482,8482
1307,50,248,251,5304,5304,5304
1307,51,251,256,6094,6094,6094
1307,52,256,258,6054,6054,6054
1307,53,258,257,8011,8011,8011
1308,1,69,8,13539,13539,13539
1308,2,8,68,26740,26740,26740
1308,3,68,297,44918,44918,44918
1308,4,297,283,44457,44457,44457
1308,5,283,285,44562,44562,44562
1308,6,285,286,56008,56008,56008
1308,7,286,6,2710,2710,2710
1308,8,6,290,25999,25999,25999
1308,9,290,293,26792,26792,26792
1308,10,293,1,26538,26538,26538
1308,11,1,70,26012,26012,26012
1308,12,70,298,16558,16558,16558
1308,13,298,71,50351,50351,50351
1308,14,71,41,21602,21602,21602
1308,15,41,45,13550,13550,13550
1308,16,45,85,5780,5780,5780
1308,17,85,84,13617,13617,13617
1308,18,84,142,24630,24630,24630
1308,19,142,155,18718,18718,18718
1308,20,155,154,7768,7768,7768
1308,21,154,160,48527,48527,48527
1308,22,160,116,38887,38887,38887
1308,23,116,163,1610,1610,1610
1308,24,163,162,5196,5196,5196
1308,25,162,174,26069,26069,26069
1308,26,174,172,6041,6041,6041
1308,27,172,181,19792,19792,19792
1308,28,181,198,5013,5013,5013
1308,29,198,182,4315,4315,4315
1308,30,182,187,2034,2034,2034
1308,31,187,192,10053,10053,10053
1308,32,192,193,4157,4157,4157
1308,33,193,194,2731,2731,2731
1308,34,194,199,135,135,135
1308,35,199,201,7367,7367,7367
1308,36,201,151,13001,13001,13001
1308,37,151,210,75436,75436,75436
1308,38,210,212,4151,4151,4151
1308,39,212,219,64249,64249,64249
1308,40,219,218,1985,1985,1985
1308,41,218,223,27895,27895,27895
1308,42,223,226,4622,4622,4622
1308,43,226,227,2673,2673,2673
1308,44,227,231,33466,33466,33466
1308,45,231,235,4799,4799,4799
1308,46,235,244,13932,13932,13932
1308,47,244,243,25189,25189,25189
1308,48,243,246,16453,16453,16453
1308,49,246,247,8516,8516,8516
1308,50,247,252,5553,5553,5553
1308,51,252,255,6411,6411,6411
1308,52,255,259,5051,5051,5051
1308,53,259,264,8950,8950,8950
1308,54,264,263,4668,4668,4668
1308,55,263,267,13034,13034,13034
1308,56,267,266,7853,7853,7853
1309,1,69,8,13539,13539,13539
1309,2,8,68,26740,26740,26740
1309,3,68,297,44918,44918,44918
1309,4,297,283,44457,44457,44457
1309,5,283,285,44562,44562,44562
1309,6,285,286,56008,56008,56008
1309,7,286,6,2710,2710,2710
1309,8,6,290,25999,25999,25999
1309,9,290,293,26792,26792,26792
1309,10,293,1,26538,26538,26538
1309,11,1,70,26012,26012,26012
1309,12,70,298,16558,16558,16558
1309,13,298,71,50351,50351,50351
1309,14,71,41,21602,21602,21602
1309,15,41,45,13550,13550,13550
1309,16,45,85,5780,5780,5780
1309,17,85,84,13617,13617,13617
1309,18,84,142,24630,24630,24630
1309,19,142,155,18718,18718,18718
1309,20,155,154,7768,7768,7768
1309,21,154,160,48527,48527,48527
1309,22,160,116,38887,38887,38887
1309,23,116,163,1610,1610,1610
1309,24,163,162,5196,5196,5196
1309,25,162,174,26069,26069,26069
1309,26,174,172,6041,6041,6041
1309,27,172,181,19792,19792,19792
1309,28,181,198,5013,5013,5013
1309,29,198,182,4315,4315,4315
1309,30,182,187,2034,2034,2034
1309,31,187,192,10053,10053,10053
1309,32,192,193,4157,4157,4157
1309,33,193,194,2731,2731,2731
1309,34,194,199,135,135,135
1309,35,199,201,7367,7367,7367
1309,36,201,151,13001,13001,13001
1309,37,151,210,75436,75436,75436
1309,38,210,212,4151,4151,4151
1309,39,212,219,64249,64249,64249
1309,40,219,218,1985,1985,1985
1309,41,218,223,27895,27895,27895
1309,42,223,226,4622,4622,4622
1309,43,226,227,2673,2673,2673
1309,44,227,231,33466,33466,33466
1309,45,231,235,4799,4799,4799
1309,46,235,244,13932,13932,13932
1309,47,244,243,25189,25189,25189
1309,48,243,246,16453,16453,16453
1309,49,246,247,8516,8516,8516
1309,50,247,252,5553,5553,5553
1309,51,252,255,6411,6411,6411
1309,52,255,259,5051,5051,5051
1309,53,259,264,8950,8950,8950
1309,54,264,263,4668,4668,4668
1309,55,263,265,5353,5353,5353
1309,56,265,271,475,475,475
1309,57,271,270,13141,13141,13141
1310,1,69,8,13539,13539,13539
1310,2,8,68,26740,26740,26740
1310,3,68,297,44918,44918,44918
1310,4,297,283,44457,44457,44457
1310,5,283,285,44562,44562,44562
1310,6,285,286,56008,56008,56008
1310,7,286,6,2710,2710,2710
1310,8,6,290,25999,25999,25999
1310,9,290,293,26792,26792,26792
1310,10,293,1,26538,26538,26538
1310,11,1,70,26012,26012,26012
1310,12,70,298,16558,16558,16558
1310,13,298,71,50351,50351,50351
1310,14,71,41,21602,21602,21602
1310,15,41,45,13550,13550,13550
1310,16,45,85,5780,5780,5780
1310,17,85,84,13617,13617,13617
1310,18,84,142,24630,24630,24630
1310,19,142,155,18718,18718,18718
1310,20,155,154,7768,7768,7768
1310,21,154,160,48527,48527,48527
1310,22,160,116,38887,38887,38887
1310,23,116,163,1610,1610,1610
1310,24,163,162,5196,5196,5196
1310,25,162,174,26069,26069,26069
1310,26,174,172,6041,6041,6041
1310,27,172,181,19792,19792,19792
1310,28,181,198,5013,5013,5013
1310,29,198,182,4315,4315,4315
1310,30,182,187,2034,2034,2034
1310,31,187,192,10053,10053,10053
1310,32,192,193,4157,4157,4157
1310,33,193,194,2731,2731,2731
1310,34,194,199,135,135,135
1310,35,199,201,7367,7367,7367
1310,36,201,151,13001,13001,13001
1310,37,151,210,75436,75436,75436
1310,38,210,212,4151,4151,4151
1310,39,212,219,64249,64249,64249
1310,40,219,218,1985,1985,1985
1310,41,218,223,27895,27895,27895
1310,42,223,226,4622,4622,4622
1310,43,226,227,2673,2673,2673
1310,44,227,231,33466,33466,33466
1310,45,231,235,4799,4799,4799
1310,46,235,244,13932,13932,13932
1310,47,244,243,25189,25189,25189
1310,48,243,246,16453,16453,16453
1310,49,246,247,8516,8516,8516
1310,50,247,252,5553,5553,5553
1310,51,252,255,6411,6411,6411
1310,52,255,259,5051,5051,5051
1310,53,259,264,8950,8950,8950
1310,54,264,263,4668,4668,4668
1310,55,263,267,13034,13034,13034
1310,56,267,268,6530,6530,6530
1310,57,268,274,15524,15524,15524
1310,58,274,273,20568,20568,20568
1311,1,69,275,25463,25463,25463
1311,2,275,276,29879,29879,29879
1312,1,69,277,100772,100772,100772
1313,1,69,8,13539,13539,13539
1313,2,8,280,90877,90877,90877
1313,3,280,281,49157,49157,49157
1313,4,281,284,317,317,317
1313,5,284,282,21012,21012,21012
1314,1,69,8,13539,13539,13539
1314,2,8,68,26740,26740,26740
1314,3,68,297,44918,44918,44918
1314,4,297,283,44457,44457,44457
1314,5,283,285,44562,44562,44562
1315,1,69,8,13539,13539,13539
1315,2,8,68,26740,26740,26740
1315,3,68,297,44918,44918,44918
1315,4,297,283,44457,44457,44457
1315,5,283,285,44562,44562,44562
1315,6,285,286,56008,56008,56008
1315,7,286,6,2710,2710,2710
1315,8,6,290,25999,25999,25999
1315,9,290,291,9277,9277,9277
1315,10,291,292,6659,6659,6659
1316,1,69,275,25463,25463,25463
1316,2,275,294,39327,39327,39327
1317,1,69,8,13539,13539,13539
1317,2,8,68,26740,26740,26740
1317,3,68,297,44918,44918,44918
1317,4,297,283,44457,44457,44457
1317,5,283,285,44562,44562,44562
1317,6,285,286,56008,56008,56008
1317,7,286,6,2710,2710,2710
1317,8,6,290,25999,25999,25999
1317,9,290,293,26792,26792,26792
1317,10,293,1,26538,26538,26538
1317,11,1,70,26012,26012,26012
1317,12,70,298,16558,16558,16558
1317,13,298,71,50351,50351,50351
1317,14,71,41,21602,21602,21602
1317,15,41,33,8112,8112,8112
1317,16,33,13,54504,54504,54504
1317,17,13,72,14279,14279,14279
1317,18,72,34,20651,20651,20651
1317,19,34,83,23207,23207,23207
1317,20,83,295,18131,18131,18131
1318,1,69,8,13539,13539,13539
1318,2,8,68,26740,26740,26740
1318,3,68,297,44918,44918,44918
1318,4,297,283,44457,44457,44457
1318,5,283,285,44562,44562,44562
1318,6,285,286,56008,56008,56008
1318,7,286,6,2710,2710,2710
1318,8,6,290,25999,25999,25999
1318,9,290,293,26792,26792,26792
1318,10,293,1,26538,26538,26538
1318,11,1,70,26012,26012,26012
1318,12,70,298,16558,16558,16558
1318,13,298,71,50351,50351,50351
1318,14,71,41,21602,21602,21602
1318,15,41,45,13550,13550,13550
1318,16,45,85,5780,5780,5780
1318,17,85,84,13617,13617,13617
1318,18,84,142,24630,24630,24630
1318,19,142,155,18718,18718,18718
1318,20,155,154,7768,7768,7768
1318,21,154,160,48527,48527,48527
1318,22,160,116,38887,38887,38887
1318,23,116,163,1610,1610,1610
1318,24,163,162,5196,5196,5196
1318,25,162,174,26069,26069,26069
